Date,Time,Generation,Demand,Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Bheramara HVDC,Tripura,Adani,Remarks
18.11.2022,19:00:00,9079,9079,0,4640,2629,920,74,0,0,728,102,0,
18.11.2022,18:00:00,8903,8903,0,4556,2621,840,74,0,0,728,84,0,
18.11.2022,20:00:00,9115,9115,0,4720,2519,990,74,0,0,728,98,0,Evening Peak
18.11.2022,21:00:00,8901,8901,0,4718,2308,990,74,0,0,679,98,0,
18.11.2022,13:00:00,8349,8349,0,4358,2267,820,40,193,0,578,104,0,Day Peak
18.11.2022,22:00:00,8495,8495,0,4654,2050,990,40,0,0,626,96,0,
18.11.2022,12:00:00,8157,8157,0,4493,1969,780,40,212,0,578,96,0,
18.11.2022,14:00:00,7563,7563,0,4094,1808,800,40,165,0,578,88,0,
18.11.2022,23:00:00,8208,8208,0,4697,1728,990,40,0,0,578,92,0,
18.11.2022,17:00:00,7643,7643,0,4454,1717,780,40,1,0,674,84,0,
18.11.2022,15:00:00,7450,7450,0,4160,1712,770,40,112,0,578,88,0,
18.11.2022,1:00:00,7943,7943,0,4532,1582,980,0,0,0,730,96,0,
18.11.2022,16:00:00,7384,7384,0,4345,1536,770,40,46,0,578,80,0,
18.11.2022,11:00:00,7708,7708,0,4515,1500,790,40,207,0,578,88,0,
18.11.2022,9:00:00,7449,7449,0,4369,1483,769,40,135,0,578,86,0,
18.11.2022,0:00:00,7823,7823,0,4645,1453,1030,40,0,0,578,88,0,
18.11.2022,10:00:00,7452,7452,0,4405,1404,779,40,179,0,578,78,0,
18.11.2022,2:00:00,7609,7609,0,4541,1382,980,40,0,0,580,94,0,
18.11.2022,8:00:00,7447,7447,0,4504,1328,850,40,76,0,578,82,0,
18.11.2022,7:00:00,7053,7053,0,4249,1198,900,40,21,0,580,78,0,
18.11.2022,3:00:00,7321,7321,0,4507,1137,980,40,0,0,580,90,0,
18.11.2022,6:00:00,7042,7042,0,4492,901,960,40,0,0,580,82,0,
18.11.2022,4:00:00,7077,7077,0,4515,891,980,40,0,0,580,84,0,
18.11.2022,5:00:00,6877,6877,0,4359,872,950,40,0,0,580,88,0,
19.11.2022,18:00:00,10131,10131,0,4400,3597,1059,46,0,0,816,126,0,Evening Peak
19.11.2022,19:00:00,10105,10105,0,4440,3449,1149,46,0,0,816,118,0,
19.11.2022,20:00:00,9912,9912,0,4467,3246,1137,46,0,0,816,112,0,
19.11.2022,21:00:00,9709,9709,0,4683,2959,1004,46,0,0,824,114,0,
19.11.2022,22:00:00,9104,9104,0,4601,2556,979,46,0,0,824,114,0,
19.11.2022,13:00:00,8692,8692,0,4419,2384,960,0,206,0,625,110,0,Day Peak
19.11.2022,17:00:00,8594,8594,0,4345,2351,930,46,1,0,816,116,0,
19.11.2022,14:00:00,8346,8346,0,4081,2316,1010,35,178,0,625,114,0,
19.11.2022,15:00:00,8347,8347,0,4342,2225,944,35,80,0,625,108,0,
19.11.2022,12:00:00,8315,8315,0,4265,2196,860,46,227,0,625,110,0,
19.11.2022,16:00:00,8359,8359,0,4319,2126,960,46,47,0,816,106,0,
19.11.2022,23:00:00,8576,8576,0,4587,2043,984,46,0,0,822,108,0,
19.11.2022,11:00:00,7792,7792,0,4253,1721,859,40,217,0,625,90,0,
19.11.2022,0:00:00,8274,8274,0,4668,1682,975,46,0,0,719,102,0,
19.11.2022,10:00:00,7563,7563,0,4239,1557,889,40,184,0,578,86,0,
19.11.2022,9:00:00,7569,7569,0,4313,1530,890,40,141,0,578,88,0,
19.11.2022,8:00:00,7532,7532,0,4526,1281,950,40,77,0,578,90,0,
19.11.2022,1:00:00,7211,7211,0,4657,865,1000,40,0,0,578,82,0,
19.11.2022,2:00:00,6977,6977,0,4541,785,960,40,0,0,578,84,0,
19.11.2022,7:00:00,6900,6900,0,4644,671,880,40,17,0,578,80,0,
19.11.2022,3:00:00,6725,6725,0,4495,640,900,40,0,0,578,82,0,
19.11.2022,4:00:00,6474,6474,0,4453,453,880,40,0,0,578,80,0,
19.11.2022,6:00:00,6572,6572,0,4633,444,810,40,0,0,578,78,0,
19.11.2022,5:00:00,6293,6293,0,4497,299,810,40,0,0,578,80,0,
20.11.2022,18:00:00,10549,10549,0,4471,3932,1095,46,0,0,913,120,0,Evening Peak
20.11.2022,19:00:00,10346,10346,0,4417,3722,1147,46,0,0,913,118,0,
20.11.2022,20:00:00,10254,10254,0,4393,3719,1085,46,0,0,913,116,0,
20.11.2022,21:00:00,9946,9946,0,4553,3339,999,46,0,0,913,114,0,
20.11.2022,22:00:00,9515,9515,0,4541,2907,1012,46,0,0,913,112,0,
20.11.2022,17:00:00,9170,9170,0,4386,2888,946,46,2,0,805,110,0,
20.11.2022,13:00:00,9254,9254,0,4376,2708,998,46,218,0,805,112,0,Day Peak
20.11.2022,14:00:00,8943,8943,0,4248,2618,950,46,176,0,805,110,0,
20.11.2022,16:00:00,8694,8694,0,4310,2480,914,46,41,0,805,112,0,
20.11.2022,12:00:00,9012,9012,0,4431,2471,956,46,202,0,714,110,0,
20.11.2022,15:00:00,8712,8712,0,4298,2458,921,46,88,0,805,110,0,
20.11.2022,23:00:00,8970,8970,0,4533,2393,990,46,0,0,913,112,0,
20.11.2022,11:00:00,8668,8668,0,4381,2186,950,46,204,0,714,106,0,
20.11.2022,0:00:00,8553,8553,0,4570,2045,979,46,0,0,672,110,0,
20.11.2022,9:00:00,8201,8201,0,4393,1911,951,46,104,0,714,96,0,
20.11.2022,10:00:00,8130,8130,0,4321,1823,960,46,175,0,714,104,0,
20.11.2022,8:00:00,8025,8025,0,4420,1740,951,46,74,0,714,94,0,
20.11.2022,1:00:00,7796,7796,0,4641,1330,978,46,0,0,619,100,0,
20.11.2022,7:00:00,7449,7449,0,4541,1210,940,46,19,0,619,88,0,
20.11.2022,2:00:00,7287,7287,0,4648,939,950,46,0,0,619,96,0,
20.11.2022,3:00:00,7135,7135,0,4604,857,930,46,0,0,619,90,0,
20.11.2022,6:00:00,6946,6946,0,4678,615,909,46,0,0,617,90,0,
20.11.2022,4:00:00,6795,6795,0,4694,563,900,46,0,0,619,84,0,
20.11.2022,5:00:00,6770,6770,0,4597,532,901,46,0,0,619,86,0,
21.11.2022,19:00:00,10365,10365,0,4167,4092,1046,46,0,0,914,116,0,
21.11.2022,18:00:00,10526,10526,0,4355,4064,1042,46,0,0,914,122,0,Evening Peak
21.11.2022,20:00:00,10120,10120,0,4241,3817,1005,46,0,0,914,114,0,
21.11.2022,21:00:00,9754,9754,0,4322,3401,976,46,0,0,913,112,0,
21.11.2022,22:00:00,9213,9213,0,4234,2929,997,46,0,0,913,110,0,
21.11.2022,17:00:00,9071,9071,0,4205,2834,972,46,2,0,914,114,0,
21.11.2022,13:00:00,9331,9331,0,4280,2812,974,46,204,0,913,118,0,Day Peak
21.11.2022,12:00:00,9135,9135,0,4308,2675,874,46,220,0,913,116,0,
21.11.2022,14:00:00,8971,8971,0,4298,2466,975,46,167,0,914,122,0,
21.11.2022,23:00:00,8729,8729,0,4313,2383,984,46,0,0,913,106,0,
21.11.2022,15:00:00,8663,8663,0,4255,2365,871,46,113,0,914,116,0,
21.11.2022,16:00:00,8549,8549,0,4272,2274,892,46,54,0,914,114,0,
21.11.2022,11:00:00,8631,8631,0,4335,2202,874,46,225,0,913,102,0,
21.11.2022,0:00:00,8383,8383,0,4450,2029,954,46,0,0,817,102,0,
21.11.2022,8:00:00,8208,8208,0,4613,1870,958,46,73,0,673,88,0,
21.11.2022,9:00:00,8282,8282,0,4486,1785,984,46,73,0,817,94,0,
21.11.2022,1:00:00,8017,8017,0,4606,1632,970,46,0,0,672,104,0,
21.11.2022,2:00:00,7609,7609,0,4608,1269,926,46,0,0,673,102,0,
21.11.2022,7:00:00,7460,7460,0,4625,1135,890,46,22,0,673,82,0,
21.11.2022,3:00:00,7292,7292,0,4520,1046,922,46,0,0,673,98,0,
21.11.2022,4:00:00,7079,7079,0,4573,805,899,46,0,0,673,96,0,
21.11.2022,6:00:00,7089,7089,0,4637,781,879,46,0,0,673,86,0,
21.11.2022,5:00:00,7024,7024,0,4576,735,915,46,0,0,673,92,0,
21.11.2022,10:00:00,6790,6790,0,4512,191,936,46,192,0,817,96,0,
22.11.2022,18:00:00,10512,10512,0,4263,4069,1119,46,0,0,913,120,0,Evening Peak
22.11.2022,19:00:00,10219,10219,0,4112,3880,1177,46,0,0,913,110,0,
22.11.2022,20:00:00,9971,9971,0,4301,3443,1185,40,0,0,913,108,0,
22.11.2022,21:00:00,9645,9645,0,4261,3111,1227,40,0,0,913,112,0,
22.11.2022,17:00:00,9095,9095,0,4196,2890,958,46,3,0,913,106,0,
22.11.2022,13:00:00,9262,9262,0,4133,2868,1008,46,201,0,913,110,0,Day Peak
22.11.2022,16:00:00,9021,9021,0,4186,2840,900,46,44,0,913,108,0,
22.11.2022,12:00:00,9024,9024,0,4193,2657,924,30,220,0,913,104,0,
22.11.2022,22:00:00,9111,9111,0,4240,2623,1206,40,0,0,913,108,0,
22.11.2022,14:00:00,8863,8863,0,4125,2501,1019,46,166,0,913,110,0,
22.11.2022,15:00:00,8743,8743,0,4239,2405,940,46,113,0,913,104,0,
22.11.2022,23:00:00,8671,8671,0,4265,2228,1146,40,0,0,913,98,0,
22.11.2022,11:00:00,8600,8600,0,4214,2203,950,30,213,0,913,94,0,
22.11.2022,10:00:00,8309,8309,0,4268,1948,969,46,187,0,817,90,0,
22.11.2022,0:00:00,8267,8267,0,4364,1857,1105,40,0,0,768,100,0,
22.11.2022,1:00:00,8046,8046,0,4551,1848,845,46,0,0,672,96,0,
22.11.2022,9:00:00,8230,8230,0,4393,1803,1009,46,139,0,817,86,0,
22.11.2022,8:00:00,8111,8111,0,4502,1697,1048,46,76,0,769,82,0,
22.11.2022,2:00:00,7419,7419,0,4466,1301,854,46,0,0,672,92,0,
22.11.2022,7:00:00,7489,7489,0,4499,1275,916,46,15,0,769,78,0,
22.11.2022,3:00:00,7170,7170,0,4523,999,852,46,0,0,672,90,0,
22.11.2022,6:00:00,7093,7093,0,4479,917,855,46,0,0,672,82,0,
22.11.2022,4:00:00,6977,6977,0,4501,831,853,46,0,0,672,86,0,
22.11.2022,5:00:00,6884,6884,0,4414,823,857,46,0,0,672,84,0,
23.11.2022,18:00:00,10156,10238,82,4282,3749,1070,46,0,0,912,116,0,Evening Peak
23.11.2022,19:00:00,10025,10055,30,4200,3651,1123,46,0,0,912,110,0,
23.11.2022,20:00:00,9848,9878,30,4174,3455,1169,46,0,0,912,108,0,
23.11.2022,21:00:00,9531,9531,0,4248,3054,1180,46,0,0,912,108,0,
23.11.2022,22:00:00,9066,9066,0,4297,2579,1140,46,0,0,912,108,0,
23.11.2022,13:00:00,8999,8999,0,4241,2537,993,46,184,0,911,104,0,Day Peak
23.11.2022,23:00:00,8695,8695,0,4314,2289,1060,46,0,0,912,102,0,
23.11.2022,16:00:00,8472,8472,0,4151,2281,952,46,46,0,911,102,0,
23.11.2022,15:00:00,8590,8590,0,4201,2277,972,46,107,0,911,94,0,
23.11.2022,17:00:00,8510,8635,125,4265,2252,941,46,2,0,912,110,0,
23.11.2022,12:00:00,8684,8684,0,4247,2248,951,46,198,0,912,100,0,
23.11.2022,14:00:00,8588,8588,0,4174,2248,971,46,148,0,911,106,0,
23.11.2022,9:00:00,8114,8114,0,4213,1927,961,46,121,0,816,92,0,
23.11.2022,8:00:00,7976,7976,0,4326,1891,902,40,66,0,816,92,0,
23.11.2022,11:00:00,8281,8281,0,4237,1884,931,46,191,0,912,98,0,
23.11.2022,10:00:00,8066,8066,0,4228,1809,929,46,161,0,912,92,0,
23.11.2022,0:00:00,8189,8189,0,4411,1784,1061,46,0,0,816,96,0,
23.11.2022,7:00:00,7514,7514,0,4283,1578,855,40,15,0,672,84,0,
23.11.2022,1:00:00,7547,7547,0,4346,1308,1056,40,0,0,671,92,0,
23.11.2022,6:00:00,6923,6923,0,4105,1187,850,40,0,0,671,82,0,
23.11.2022,2:00:00,7338,7338,0,4347,1149,1061,40,0,0,671,82,0,
23.11.2022,3:00:00,7155,7155,0,4350,963,1057,40,0,0,671,86,0,
23.11.2022,4:00:00,6774,6774,0,4296,773,926,40,0,0,671,80,0,
23.11.2022,5:00:00,6735,6735,0,4273,750,929,40,0,0,671,84,0,
24.11.2022,18:00:00,10107,10107,0,4233,3741,1050,76,0,0,912,114,0,Evening Peak
24.11.2022,19:00:00,10062,10062,0,4297,3588,1100,76,0,0,912,108,0,
24.11.2022,20:00:00,9886,9886,0,4364,3314,1130,76,0,0,912,108,0,
24.11.2022,21:00:00,9600,9600,0,4379,2991,1150,76,0,0,912,112,0,
24.11.2022,13:00:00,8981,8981,0,4122,2730,850,76,198,0,912,110,0,
24.11.2022,17:00:00,8875,8875,0,4099,2691,1010,76,2,0,912,102,0,
24.11.2022,22:00:00,9094,9094,0,4360,2622,1040,76,0,0,912,102,0,
24.11.2022,12:00:00,9081,9081,0,4153,2564,1071,46,210,0,912,112,0,Day Peak
24.11.2022,14:00:00,8686,8686,0,4124,2389,930,76,160,0,912,112,0,
24.11.2022,15:00:00,8626,8626,0,4102,2341,1000,76,108,0,912,104,0,
24.11.2022,16:00:00,8566,8566,0,4111,2333,1010,76,43,0,912,98,0,
24.11.2022,23:00:00,8793,8793,0,4514,2249,960,76,0,0,912,100,0,
24.11.2022,11:00:00,8557,8557,0,4132,2064,1065,92,207,0,912,102,0,
24.11.2022,0:00:00,8388,8388,0,4514,1971,930,76,0,0,815,96,0,
24.11.2022,9:00:00,8260,8260,0,4351,1791,1092,46,133,0,768,94,0,
24.11.2022,10:00:00,8097,8097,0,4197,1730,1041,46,184,0,816,98,0,
24.11.2022,8:00:00,7960,7960,0,4432,1578,1080,46,73,0,672,92,0,
24.11.2022,1:00:00,7573,7573,0,4324,1442,1009,46,0,0,671,94,0,
24.11.2022,2:00:00,7148,7148,0,4279,1070,1002,46,0,0,672,92,0,
24.11.2022,7:00:00,7221,7221,0,4426,1026,972,46,14,0,672,78,0,
24.11.2022,3:00:00,6884,6884,0,4276,816,999,46,0,0,672,88,0,
24.11.2022,6:00:00,6840,6840,0,4437,684,930,46,0,0,672,84,0,
24.11.2022,4:00:00,6749,6749,0,4324,640,999,46,0,0,672,80,0,
24.11.2022,5:00:00,6604,6604,0,4357,539,921,46,0,0,672,82,0,
25.11.2022,2:00:00,7491,7491,0,4480,1556,670,76,0,0,482,86,0,
25.11.2022,18:00:00,9187,9187,0,4304,3207,803,76,0,0,720,106,0,Evening Peak
25.11.2022,20:00:00,9097,9097,0,4356,2924,927,76,0,0,720,106,0,
25.11.2022,19:00:00,8985,8985,0,4470,2877,748,76,0,0,720,106,0,
25.11.2022,21:00:00,8839,8839,0,4468,2606,878,76,0,0,672,102,0,
25.11.2022,13:00:00,8361,8361,0,4044,2435,1031,76,204,0,480,98,0,Day Peak
25.11.2022,12:00:00,8214,8214,0,3988,2385,978,76,227,0,480,88,0,
25.11.2022,22:00:00,8566,8566,0,4451,2303,975,76,0,0,672,104,0,
25.11.2022,11:00:00,7525,7525,0,3853,1974,847,76,220,0,480,82,0,
25.11.2022,23:00:00,8205,8205,0,4558,1927,921,76,0,0,672,94,0,
25.11.2022,17:00:00,7546,7546,0,4224,1807,780,76,1,0,577,92,0,
25.11.2022,14:00:00,7544,7544,0,3969,1744,921,76,172,0,577,96,0,
25.11.2022,1:00:00,7946,7946,0,4471,1658,900,76,0,0,720,90,0,
25.11.2022,15:00:00,7404,7404,0,4044,1642,877,76,109,0,577,90,0,
25.11.2022,10:00:00,7156,7156,0,3872,1609,858,76,192,0,480,76,0,
25.11.2022,9:00:00,7150,7150,0,3994,1529,856,76,147,0,480,76,0,
25.11.2022,16:00:00,7174,7174,0,4134,1491,775,76,50,0,577,82,0,
25.11.2022,8:00:00,7229,7229,0,4180,1470,874,76,80,0,480,76,0,
25.11.2022,0:00:00,7679,7679,0,4644,1390,910,76,0,0,672,90,0,
25.11.2022,3:00:00,7138,7138,0,4479,1179,849,76,0,0,483,82,0,
25.11.2022,7:00:00,6674,6674,0,4171,1012,855,76,15,0,480,72,0,
25.11.2022,6:00:00,6695,6695,0,4326,904,840,76,0,0,480,76,0,
25.11.2022,4:00:00,6915,6915,0,4507,891,888,76,0,0,483,80,0,
25.11.2022,5:00:00,6712,6712,0,4427,825,824,76,0,0,482,78,0,
26.11.2022,18:00:00,10259,10259,0,4502,3948,720,76,0,0,909,116,0,Evening Peak
26.11.2022,19:00:00,10223,10223,0,4469,3931,740,76,0,0,909,110,0,
26.11.2022,20:00:00,10009,10009,0,4480,3702,740,76,0,0,909,114,0,
26.11.2022,21:00:00,9725,9725,0,4517,3381,740,76,0,0,909,114,0,
26.11.2022,22:00:00,9135,9135,0,4495,2921,690,20,0,0,914,112,0,
26.11.2022,17:00:00,8620,8620,0,4349,2734,620,0,7,0,817,110,0,
26.11.2022,23:00:00,8774,8774,0,4419,2660,660,30,0,0,914,108,0,
26.11.2022,16:00:00,8620,8891,271,4157,2244,630,76,47,0,817,102,0,Day Peak
26.11.2022,0:00:00,8414,8414,0,4584,2177,720,30,0,0,818,100,0,
26.11.2022,12:00:00,8155,8155,0,4255,2079,680,76,187,0,818,96,0,
26.11.2022,15:00:00,7831,8355,524,4096,1983,680,76,86,0,817,110,0,
26.11.2022,11:00:00,7736,7736,0,4263,1946,610,76,182,0,576,94,0,
26.11.2022,10:00:00,7514,7514,0,4203,1803,620,76,159,0,576,88,0,
26.11.2022,14:00:00,7568,8335,767,3951,1797,710,76,120,0,817,114,0,
26.11.2022,13:00:00,7269,8219,950,3799,1710,710,0,146,0,817,104,0,
26.11.2022,9:00:00,7467,7467,0,4430,1604,590,76,120,0,576,82,0,
26.11.2022,8:00:00,7383,7383,0,4477,1271,842,76,64,0,576,88,0,
26.11.2022,1:00:00,7191,7191,0,4665,865,929,76,0,0,577,90,0,
26.11.2022,7:00:00,6776,6776,0,4485,679,880,76,13,0,576,78,0,
26.11.2022,2:00:00,6816,6816,0,4589,589,906,76,0,0,578,88,0,
26.11.2022,6:00:00,6524,6524,0,4436,544,819,76,0,0,576,83,0,
26.11.2022,3:00:00,6560,6560,0,4514,416,909,76,0,0,578,78,0,
26.11.2022,4:00:00,6343,6343,0,4381,398,840,76,0,0,576,80,0,
26.11.2022,5:00:00,6286,6286,0,4346,398,822,76,0,0,576,76,0,
27.11.2022,10:00:00,7779,8079,300,4423,1603,570,40,183,0,866,94,0,
27.11.2022,20:00:00,9843,9843,0,4676,3706,410,46,0,0,905,110,0,Evening Peak
27.11.2022,19:00:00,9713,10024,311,4576,3514,576,46,0,0,905,112,0,
27.11.2022,18:00:00,9563,10168,605,4504,3322,688,40,0,0,905,120,0,
27.11.2022,21:00:00,9542,9542,0,4701,3272,520,46,0,0,905,108,0,
27.11.2022,22:00:00,9179,9179,0,4633,2877,620,46,0,0,914,106,0,
27.11.2022,13:00:00,8887,9314,427,4382,2687,624,40,198,0,861,108,0,
27.11.2022,12:00:00,8916,8916,0,4442,2648,624,40,208,0,866,104,0,Day Peak
27.11.2022,11:00:00,8696,8696,0,4379,2535,890,40,203,0,866,100,0,
27.11.2022,23:00:00,8850,8850,0,4742,2500,610,0,0,0,914,102,0,
27.11.2022,17:00:00,8516,8621,105,4541,2364,619,40,2,0,905,120,0,
27.11.2022,0:00:00,8329,8329,0,4665,2164,560,40,0,0,818,98,0,
27.11.2022,14:00:00,8381,8721,340,4467,2152,618,40,144,0,861,112,0,
27.11.2022,16:00:00,8323,8486,163,4518,2145,628,40,42,0,857,108,0,
27.11.2022,15:00:00,8196,8522,326,4509,1971,620,40,98,0,861,110,0,
27.11.2022,1:00:00,7889,7889,0,4475,1889,689,30,0,0,721,96,0,
27.11.2022,9:00:00,7626,8192,566,4411,1667,580,40,131,0,721,88,0,
27.11.2022,8:00:00,7622,7774,152,4482,1612,620,40,71,0,714,88,0,
27.11.2022,2:00:00,7393,7393,0,4419,1537,660,30,0,0,673,86,0,
27.11.2022,3:00:00,7277,7277,0,4490,1392,620,30,0,0,673,84,0,
27.11.2022,7:00:00,7284,7284,0,4491,1370,640,30,14,0,721,78,0,
27.11.2022,6:00:00,6908,6908,0,4430,1077,630,30,0,0,673,80,0,
27.11.2022,4:00:00,6826,6826,0,4481,1014,560,30,0,0,673,80,0,
27.11.2022,5:00:00,6639,6639,0,4377,925,570,30,0,0,673,76,0,
28.11.2022,20:00:00,10070,10267,197,4628,3770,620,46,0,0,905,118,0,Evening Peak
28.11.2022,19:00:00,9945,10240,295,4592,3698,600,46,0,0,907,120,0,
28.11.2022,21:00:00,9598,9738,140,4620,3280,650,46,0,0,917,114,0,
28.11.2022,22:00:00,9154,9289,135,4601,2891,620,46,0,0,917,108,0,
28.11.2022,23:00:00,8975,8975,0,4691,2634,590,46,0,0,917,114,0,
28.11.2022,18:00:00,8541,9141,600,4604,2354,500,46,2,0,907,128,0,
28.11.2022,17:00:00,8516,9063,547,4604,2354,500,46,2,0,907,120,0,
28.11.2022,0:00:00,8561,8561,0,4656,2311,610,46,0,0,724,108,0,
28.11.2022,13:00:00,8506,9164,658,4465,2287,510,46,200,0,918,97,0,Day Peak
28.11.2022,12:00:00,8456,8954,498,4511,2215,480,46,212,0,918,90,0,
28.11.2022,16:00:00,8248,8697,449,4465,2201,490,46,36,0,907,110,0,
28.11.2022,15:00:00,8256,8657,401,4463,2124,510,46,95,0,918,116,0,
28.11.2022,11:00:00,8289,8769,480,4510,2074,480,46,200,0,918,78,0,
28.11.2022,14:00:00,8160,8759,599,4413,2025,520,46,148,0,918,106,0,
28.11.2022,1:00:00,7676,7676,0,4678,1657,539,46,0,0,724,92,0,
28.11.2022,10:00:00,7872,8306,434,4704,1530,480,46,137,0,918,74,0,
28.11.2022,9:00:00,7872,8216,344,4704,1530,480,46,137,0,918,74,0,
28.11.2022,8:00:00,7777,8022,245,4706,1493,480,46,69,0,918,82,0,
28.11.2022,2:00:00,7393,7393,0,4704,1347,540,46,0,0,676,92,0,
28.11.2022,7:00:00,7538,7538,0,4755,1329,460,46,13,0,676,90,0,
28.11.2022,6:00:00,6963,6963,0,4603,1071,490,46,0,0,676,90,0,
28.11.2022,3:00:00,7099,7099,0,4719,1046,530,46,0,0,676,94,0,
28.11.2022,5:00:00,6771,6771,0,4588,890,500,46,0,0,676,84,0,
28.11.2022,4:00:00,6816,6816,0,4617,880,520,46,0,0,676,90,0,
29.11.2022,20:00:00,10254,10254,0,4416,3652,1123,46,0,0,918,124,0,Evening Peak
29.11.2022,19:00:00,10116,10204,88,4388,3594,1077,46,0,0,918,118,0,
29.11.2022,18:00:00,9728,10418,690,4336,3410,919,46,0,0,918,124,0,
29.11.2022,21:00:00,9645,9943,298,4487,3110,993,46,0,0,910,116,0,
29.11.2022,22:00:00,9291.5,9562.5,271,4513,2702.5,1020.5,46,0,0,910.5,116,0,
29.11.2022,17:00:00,8739,9351,612,4231,2668,782,46,2,0,918,108,0,
29.11.2022,12:00:00,8538,8854,316,4286,2489,510,46,194,0,918,108,0,
29.11.2022,13:00:00,8691,9272,581,4315,2435,700,46,184,0,918,110,0,Day Peak
29.11.2022,23:00:00,8938,9182,244,4539,2295,1048,46,0,0,911,116,0,
29.11.2022,15:00:00,8313,8903,590,4262,2275,615,46,102,0,918,112,0,
29.11.2022,16:00:00,8243,8826,583,4269,2230,650,46,40,0,918,108,0,
29.11.2022,14:00:00,8431,9027,596,4371,2198,645,46,158,0,918,112,0,
29.11.2022,11:00:00,8039,8295,256,4325,2038,470,46,159,0,918,100,0,
29.11.2022,0:00:00,8577,8763,186,4490,2024,1089,46,0,0,718,108,0,
29.11.2022,10:00:00,7679,8264,585,4288,1733,460,46,159,0,918,92,0,
29.11.2022,1:00:00,7770,7982,212,4648,1667,600,46,0,0,674,100,0,
29.11.2022,2:00:00,7488,7488,0,4543,1551,590,46,0,0,674,94,0,
29.11.2022,3:00:00,7378,7378,0,4550,1489,540,46,0,0,674,90,0,
29.11.2022,9:00:00,7489,8365,876,4405,1450,500,46,100,0,918,86,0,
29.11.2022,8:00:00,7601,8095,494,4554,1424,530,46,56,0,918,90,0,
29.11.2022,7:00:00,7600,7600,0,4696,1351,549,46,7,0,918,84,0,
29.11.2022,6:00:00,7215,7215,0,4636,1255,530,46,0,0,673,86,0,
29.11.2022,4:00:00,7093,7093,0,4638,1148,510,46,0,0,674,88,0,
29.11.2022,5:00:00,7048,7048,0,4629,1132,490,46,0,0,673,88,0,
30.11.2022,19:00:00,10243,10445,202,4643,3504,1028,46,0,0,909,130,0,Evening Peak
30.11.2022,20:00:00,10181,10256,75,4677,3383,1053,46,0,0,909,132,0,
30.11.2022,18:00:00,9983,10572,589,4533,3382,995,46,0,0,909,136,0,
30.11.2022,21:00:00,9976,10021,45,4734,3098,1077,46,0,0,909,130,0,
30.11.2022,22:00:00,9317,9570,253,4470,2658,1129,46,0,0,910,120,0,
30.11.2022,23:00:00,9260,9260,0,4787,2349,1062,46,0,0,813,124,0,
30.11.2022,17:00:00,8834,9263,429,4573,2264,935,46,1,0,909,124,0,
30.11.2022,13:00:00,8862,9291,429,4324,2248,1030,46,199,0,909,124,0,Day Peak
30.11.2022,14:00:00,8686,9143,457,4287,2141,1029,46,166,0,909,126,0,
30.11.2022,12:00:00,8691,9114,423,4322,2140,976,46,193,0,910,122,0,
30.11.2022,15:00:00,8523,9133,610,4296,2138,929,46,104,0,909,120,0,
30.11.2022,0:00:00,8763,8763,0,4784,1988,1032,46,0,0,716,118,0,
30.11.2022,11:00:00,8381,8767,386,4338,1935,852,46,204,0,910,112,0,
30.11.2022,16:00:00,8153,8836,683,4340,1795,910,46,40,0,909,130,0,
30.11.2022,1:00:00,7954,8068,114,4438,1626,1039,46,0,0,670,100,0,
30.11.2022,10:00:00,7957,8457,500,4393,1505,863,46,149,0,909,108,0,
30.11.2022,2:00:00,7739,7739,0,4444,1462,1026,46,0,0,670,104,0,
30.11.2022,9:00:00,8012,8416,404,4491,1449,913,46,118,0,909,102,0,
30.11.2022,8:00:00,8055,8401,346,4533,1445,970,46,72,0,909,96,0,
30.11.2022,7:00:00,7834,7834,0,4659,1284,931,46,9,0,909,94,0,
30.11.2022,6:00:00,7436,7436,0,4473,1256,910,46,0,0,668,96,0,
30.11.2022,3:00:00,7412,7412,0,4401,1248,962,46,0,0,668,100,0,
30.11.2022,4:00:00,7292,7292,0,4292,1233,970,46,0,0,668,96,0,
30.11.2022,5:00:00,7167,7167,0,4240,1233,896,46,0,0,668,96,0,
01.12.2022,18:00:00,10346,10534,188,4568,3747,978,46,0,0,908,122,0,Evening Peak
01.12.2022,19:00:00,10176,10258,82,4518,3517,1090,46,0,0,908,120,0,
01.12.2022,20:00:00,10026,10071,45,4604,3256,1111,46,0,0,908,116,0,
01.12.2022,21:00:00,9368,9368,0,4731,3020,560,46,0,0,901,118,0,
01.12.2022,22:00:00,9274,9274,0,4773,2910,540,46,0,0,901,112,0,
01.12.2022,13:00:00,9451,9451,0,4482,2739,979,46,200,0,908,114,0,Day Peak
01.12.2022,12:00:00,9246,9298,52,4325,2694,966,46,212,0,908,112,0,
01.12.2022,23:00:00,8971,8971,0,4779,2589,550,46,0,0,901,114,0,
01.12.2022,11:00:00,9024,9029,5,4309,2500,959,46,213,0,908,106,0,
01.12.2022,14:00:00,9140,9140,0,4491,2456,976,46,161,0,908,118,0,
01.12.2022,17:00:00,8683,8975,292,4290,2434,914,46,2,0,908,112,0,
01.12.2022,15:00:00,9056,9056,0,4467,2429,994,46,113,0,908,116,0,
01.12.2022,0:00:00,8479,8479,0,4780,2211,550,46,0,0,805,108,0,
01.12.2022,16:00:00,8452,8681,229,4444,2013,913,46,41,0,908,110,0,
01.12.2022,1:00:00,8327,8327,0,4651,1784,1035,46,0,0,666,110,0,
